,Dates,Future,Current Future,Next Future,Next Future current val,Number of contracts,Contract Value
2987,2011-09-20,SPZ11 index,1196.0,1196.0,1190.0,2.4146020721231998,721966.0195648368
2988,2011-09-21,SPZ11 index,1155.8,1155.8,1149.8,2.4146020721231998,697699.2687399985
2989,2011-09-22,SPZ11 index,1123.5,1123.5,1117.3,2.4146020721231998,678201.3570076037
2990,2011-09-23,SPZ11 index,1129.8,1129.8,1123.3,2.4146020721231998,682004.3552711977
2991,2011-09-26,SPZ11 index,1158.4,1158.4,1152.0,2.4146020721231998,699268.7600868788
2992,2011-09-27,SPZ11 index,1169.5,1169.5,1163.1,2.4146020721231998,705969.2808370205
2993,2011-09-28,SPZ11 index,1148.7,1148.7,1142.3,2.4146020721231998,693413.35006198
2994,2011-09-29,SPZ11 index,1156.3,1156.3,1149.9,2.4146020721231998,698001.093999014
2995,2011-09-30,SPZ11 index,1126.0,1126.0,1119.6,2.4146020721231998,679710.4833026807
2996,2011-10-03,SPZ11 index,1086.3,1086.3,1079.8,2.4146020721231998,655745.5577368579
2997,2011-10-04,SPZ11 index,1113.6,1113.6,1107.2,2.4146020721231998,672225.2168790988
2998,2011-10-05,SPZ11 index,1135.0,1135.0,1128.6,2.4146020721231998,685143.3379649579
2999,2011-10-06,SPZ11 index,1157.6,1157.6,1151.3,2.4146020721231998,698785.8396724539
3000,2011-10-07,SPZ11 index,1154.9,1154.9,1148.7,2.4146020721231998,697155.9832737709
3001,2011-10-10,SPZ11 index,1190.9,1190.9,1184.8,2.4146020721231998,718887.4019228797
3002,2011-10-11,SPZ11 index,1189.6,1189.6,1183.5,2.4146020721231998,718102.6562494396
3003,2011-10-12,SPZ11 index,1198.2,1198.2,1192.2,2.4146020721231998,723294.0507045046
3004,2011-10-13,SPZ11 index,1197.9,1197.9,1191.8,2.4146020721231998,723112.9555490953
3005,2011-10-14,SPZ11 index,1219.2,1219.2,1213.1,2.4146020721231998,735970.7115831514
3006,2011-10-17,SPZ11 index,1193.9,1193.9,1187.8,2.4146020721231998,720698.3534769721
3007,2011-10-18,SPZ11 index,1223.1,1223.1,1217.0,2.4146020721231998,738324.9486034714
3008,2011-10-19,SPZ11 index,1206.6,1206.6,1200.5,2.4146020721231998,728364.7150559631
3009,2011-10-20,SPZ11 index,1209.9,1209.9,1203.9,2.4146020721231998,730356.7617654649
3010,2011-10-21,SPZ11 index,1235.2,1235.2,1229.1,2.4146020721231998,745629.1198716441
3011,2011-10-24,SPZ11 index,1247.1,1247.1,1241.1,2.4146020721231998,752812.5610362106
3012,2011-10-25,SPZ11 index,1224.6,1224.6,1218.5,2.4146020721231998,739230.4243805176
3013,2011-10-26,SPZ11 index,1237.4,1237.4,1231.4,2.4146020721231998,746957.1510113119
3014,2011-10-27,SPZ11 index,1282.6,1282.6,1276.6,2.4146020721231998,774242.1544263039
3015,2011-10-28,SPZ11 index,1280.9,1280.9,1275.0,2.4146020721231998,773215.9485456517
3016,2011-10-31,SPZ11 index,1249.3,1249.3,1243.3,2.4146020721231998,754140.5921758784
3017,2011-11-01,SPZ11 index,1224.6,1224.6,1218.6,2.4146020721231998,739230.4243805176
3018,2011-11-02,SPZ11 index,1234.2,1234.2,1228.2,2.4146020721231998,745025.4693536133
3019,2011-11-03,SPZ11 index,1255.7,1255.7,1249.7,2.4146020721231998,758003.9554912755
3020,2011-11-04,SPZ11 index,1251.1,1251.1,1245.1,2.4146020721231998,755227.1631083338
3021,2011-11-07,SPZ11 index,1257.5,1257.5,1251.5,2.4146020721231998,759090.5264237309
3022,2011-11-08,SPZ11 index,1273.2,1273.2,1267.2,2.4146020721231998,768567.8395568145
3023,2011-11-09,SPZ11 index,1225.6,1225.6,1219.6,2.4146020721231998,739834.0748985483
3024,2011-11-10,SPZ11 index,1237.4,1237.4,1231.4,2.4146020721231998,746957.1510113119
3025,2011-11-11,SPZ11 index,1261.6,1261.6,1255.6,2.4146020721231998,761565.4935476572
3026,2011-11-14,SPZ11 index,1252.4,1252.4,1246.5,2.4146020721231998,756011.9087817739
3027,2011-11-15,SPZ11 index,1254.1,1254.1,1248.1,2.4146020721231998,757038.1146624262
3028,2011-11-16,SPZ11 index,1231.0,1231.0,1225.0,2.4146020721231998,743093.7876959147
3029,2011-11-17,SPZ11 index,1214.8,1214.8,1208.9,2.4146020721231998,733314.6493038157
3030,2011-11-18,SPZ11 index,1213.9,1213.9,1208.1,2.4146020721231998,732771.3638375881
3031,2011-11-21,SPZ11 index,1190.7,1190.7,1184.9,2.4146020721231998,718766.6718192735
3032,2011-11-22,SPZ11 index,1182.8,1182.8,1176.9,2.4146020721231998,713997.8327268302
3033,2011-11-23,SPZ11 index,1159.9,1159.9,1154.0,2.4146020721231998,700174.2358639248
3034,2011-11-25,SPZ11 index,1153.4,1153.4,1147.4,2.4146020721231998,696250.5074967247
3035,2011-11-28,SPZ11 index,1191.1,1191.1,1185.2,2.4146020721231998,719008.1320264857
3036,2011-11-29,SPZ11 index,1196.5,1196.5,1190.6,2.4146020721231998,722267.8448238521
3037,2011-11-30,SPZ11 index,1246.0,1246.0,1240.1,2.4146020721231998,752148.5454663767
3038,2011-12-01,SPZ11 index,1243.6,1243.6,1237.7,2.4146020721231998,750699.7842231027
3039,2011-12-02,SPZ11 index,1243.5,1243.5,1237.6,2.4146020721231998,750639.4191712998
3040,2011-12-05,SPZ11 index,1255.0,1255.0,1249.1,2.4146020721231998,757581.400128654
3041,2011-12-06,SPZ11 index,1254.9,1254.9,1249.1,2.4146020721231998,757521.0350768509
3042,2011-12-07,SPZ11 index,1264.0,1264.0,1258.2,2.4146020721231998,763014.2547909311
3043,2011-12-08,SPZ11 index,1236.0,1236.0,1230.2,2.4146020721231998,746112.0402860687
3044,2011-12-09,SPZ11 index,1258.8,1258.8,1253.0,2.4146020721231998,759875.2720971709
3045,2011-12-12,SPZ11 index,1235.2,1235.2,1229.3,2.4146020721231998,745629.1198716441
3046,2011-12-13,SPZ11 index,1226.3,1220.2,1220.2,2.4146020721231998,740256.6302611699
3047,2011-12-14,SPH12 index,1206.3,1206.3,1200.8,2.426673103626192,731823.9412260689
3048,2011-12-15,SPH12 index,1211.7,1211.7,1206.3,2.426673103626192,735099.9499159643
3049,2011-12-16,SPH12 index,1210.9,1210.9,1205.5,2.426673103626192,734614.6152952391
3050,2011-12-19,SPH12 index,1199.0,1199.0,1193.6,2.426673103626192,727395.2628119511
3051,2011-12-20,SPH12 index,1236.0,1236.0,1230.7,2.426673103626192,749841.9890204935
3052,2011-12-21,SPH12 index,1236.3,1236.3,1231.0,2.426673103626192,750023.9895032652
3053,2011-12-22,SPH12 index,1249.1,1249.1,1243.8,2.426673103626192,757789.3434348691
3054,2011-12-23,SPH12 index,1260.3,1260.3,1255.0,2.426673103626192,764584.0281250224
3055,2011-12-27,SPH12 index,1260.2,1260.2,1254.9,2.426673103626192,764523.3612974319
3056,2011-12-28,SPH12 index,1244.5,1244.5,1239.2,2.426673103626192,754998.669365699
3057,2011-12-29,SPH12 index,1257.4,1257.4,1252.0,2.426673103626192,762824.6901248936
3058,2011-12-30,SPH12 index,1252.6,1252.6,1247.2,2.426673103626192,759912.6824005421
3059,2012-01-03,SPH12 index,1272.1,1272.1,1266.7,2.426673103626192,771742.7137807197
3060,2012-01-04,SPH12 index,1273.0,1273.0,1267.6,2.426673103626192,772288.7152290357
3061,2012-01-05,SPH12 index,1273.1,1273.1,1267.7,2.426673103626192,772349.3820566263
3062,2012-01-06,SPH12 index,1274.2,1274.2,1268.7,2.426673103626192,773016.7171601235
3063,2012-01-09,SPH12 index,1275.6,1275.6,1270.1,2.426673103626192,773866.0527463926
3064,2012-01-10,SPH12 index,1286.1,1286.1,1280.6,2.426673103626192,780236.0696434114
3065,2012-01-11,SPH12 index,1288.2,1288.2,1282.6,2.426673103626192,781510.0730228152
3066,2012-01-12,SPH12 index,1291.7,1291.7,1286.1,2.426673103626192,783633.411988488
3067,2012-01-13,SPH12 index,1288.9,1288.9,1283.3,2.426673103626192,781934.7408159497
3068,2012-01-17,SPH12 index,1289.3,1289.3,1283.7,2.426673103626192,782177.4081263123
3069,2012-01-18,SPH12 index,1302.2,1302.2,1296.6,2.426673103626192,790003.4288855069
3070,2012-01-19,SPH12 index,1310.4,1310.4,1304.8,2.426673103626192,794978.1087479406
3071,2012-01-20,SPH12 index,1310.8,1310.8,1305.2,2.426673103626192,795220.7760583032
3072,2012-01-23,SPH12 index,1311.1,1311.1,1305.5,2.426673103626192,795402.7765410751
